INFO:root:Send to 192.168.1.21:15600 -> LOGIN salem 789 456
INFO:root:Received from 192.168.1.21 -> login-success
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15600 -> JOIN-ROOM kiki  
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15600 -> LOGIN mahzoz  333 45
INFO:root:Received from 192.168.1.21 -> login-success
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15600 -> JOIN-ROOM kiki 
INFO:root:Received from 192.168.1.21 -> MEMBER-IN-ROOM
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15600 -> JOIN-ROOM nono 
INFO:root:Received from 192.168.1.21 -> MEMBER-JOINED
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15600 -> JOIN-ROOM nono 
INFO:root:Received from 192.168.1.21 -> MEMBER-IN-ROOM
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz 
INFO:root:Send to 192.168.1.21:15600 -> LOGIN mahzoz 333 545
INFO:root:Received from 192.168.1.21 -> login-success
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15600 -> JOIN-ROOM lolo 
INFO:root:Received from 192.168.1.21 -> MEMBER-IN-ROOM
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15500 -> HELLO mahzoz
INFO:root:Send to 192.168.1.21:15600 -> LOGIN salem 789 5
INFO:root:Received from 192.168.1.21 -> login-success
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15600 -> JOIN-ROOM nono 
INFO:root:Received from 192.168.1.21 -> MEMBER-IN-ROOM
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
INFO:root:Send to 192.168.1.21:15500 -> HELLO salem
